SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100933,0,Cash loans,F,39,5.09,1.0,Y,Y,112500.0,162000.0,9297.0,162000.0,0.083,0.057,Working,Secondary / secondary special,Single / not married,House / apartment,
100934,0,Revolving loans,F,32,2.78,3.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Working,Higher education,Civil marriage,House / apartment,High skill tech staff
100935,0,Cash loans,M,34,2.63,2.0,Y,Y,225000.0,644427.0,27432.0,576000.0,0.122,0.043,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
100936,1,Cash loans,F,61,4.52,1.0,N,Y,76500.0,390960.0,16695.0,337500.0,0.218,0.043,Pensioner,Secondary / secondary special,Widow,House / apartment,
100937,0,Cash loans,M,40,0.68,2.0,Y,Y,270000.0,450000.0,22018.5,450000.0,0.082,0.049,Working,Secondary / secondary special,Married,House / apartment,Drivers
100938,0,Cash loans,M,64,4.52,2.0,Y,N,112500.0,178213.5,13932.0,144000.0,0.124,0.078,Pensioner,Secondary / secondary special,Married,House / apartment,
100939,0,Cash loans,F,46,4.61,2.0,N,N,67500.0,673875.0,19831.5,562500.0,0.294,0.029,Working,Higher education,Married,House / apartment,Medicine staff
100940,0,Cash loans,F,53,4.22,2.0,Y,N,54000.0,101880.0,10566.0,90000.0,0.196,0.104,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100941,0,Cash loans,F,52,4.52,2.0,N,Y,180000.0,508495.5,27715.5,454500.0,0.154,0.055,Pensioner,Secondary / secondary special,Married,House / apartment,
100942,0,Cash loans,F,42,20.97,2.0,N,Y,261000.0,503676.0,25848.0,382500.0,0.099,0.051,Working,Higher education,Married,House / apartment,Core staff
100943,0,Cash loans,F,44,1.1,1.0,N,N,135000.0,189621.0,14980.5,144000.0,0.111,0.079,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100944,0,Cash loans,M,32,1.11,3.0,N,N,189000.0,1054935.0,44824.5,904500.0,0.237,0.042,Working,Secondary / secondary special,Married,House / apartment,Managers
100945,1,Cash loans,F,40,0.65,2.0,N,Y,202500.0,1210500.0,39046.5,1210500.0,0.193,0.032,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
100946,0,Cash loans,M,63,4.52,1.0,N,N,112500.0,808650.0,26217.0,675000.0,0.233,0.032,Pensioner,Secondary / secondary special,Separated,House / apartment,
100947,0,Cash loans,M,27,4.13,2.0,Y,Y,153000.0,380533.5,20772.0,328500.0,0.136,0.055,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100948,0,Cash loans,M,49,4.52,2.0,Y,Y,112500.0,337500.0,16546.5,337500.0,0.147,0.049,Pensioner,Secondary / secondary special,Married,House / apartment,
100949,0,Cash loans,F,38,19.47,2.0,N,Y,315000.0,657886.5,44140.5,621000.0,0.14,0.067,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100950,0,Cash loans,F,31,6.61,1.0,N,N,157500.0,225000.0,12915.0,225000.0,0.082,0.057,Commercial associate,Higher education,Single / not married,House / apartment,
100951,0,Cash loans,M,26,2.67,2.0,N,Y,112500.0,224136.0,17707.5,198000.0,0.157,0.079,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
100954,0,Revolving loans,F,55,32.35,1.0,N,Y,382500.0,585000.0,29250.0,585000.0,0.076,0.05,Working,Higher education,Single / not married,House / apartment,IT staff
100955,0,Cash loans,F,61,4.52,1.0,N,Y,112500.0,101880.0,10053.0,90000.0,0.089,0.099,Pensioner,Lower secondary,Single / not married,House / apartment,
100956,0,Cash loans,F,46,4.2,2.0,N,Y,157500.0,587623.5,32940.0,544500.0,0.209,0.056,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff
100957,0,Cash loans,F,27,4.87,2.0,Y,Y,315000.0,927571.5,51795.0,859500.0,0.164,0.056,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
100958,0,Cash loans,F,46,2.7,3.0,Y,Y,135000.0,533668.5,22738.5,477000.0,0.168,0.043,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100959,0,Cash loans,F,40,15.21,4.0,Y,Y,90000.0,225000.0,12334.5,225000.0,0.137,0.055,State servant,Higher education,Married,House / apartment,
100960,0,Cash loans,F,40,4.62,1.0,N,Y,135000.0,343800.0,16155.0,225000.0,0.12,0.047,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100961,0,Cash loans,M,33,2.72,1.0,N,Y,81000.0,360000.0,11434.5,360000.0,0.141,0.032,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
100962,0,Cash loans,F,29,6.27,3.0,Y,N,135000.0,787131.0,26145.0,679500.0,0.194,0.033,Commercial associate,Secondary / secondary special,Civil marriage,With parents,High skill tech staff
100963,1,Cash loans,F,56,1.08,2.0,N,Y,112500.0,1002456.0,27009.0,810000.0,0.24,0.027,Commercial associate,Secondary / secondary special,Married,House / apartment,
100964,0,Cash loans,F,35,0.17,2.0,N,Y,112500.0,327024.0,16033.5,270000.0,0.143,0.049,Working,Higher education,Married,House / apartment,
100966,0,Cash loans,F,37,0.82,2.0,N,Y,63000.0,47970.0,4873.5,45000.0,0.077,0.102,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
100967,0,Cash loans,M,51,4.45,2.0,Y,Y,283500.0,1149210.0,33732.0,1003500.0,0.119,0.029,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
100968,0,Cash loans,F,30,4.15,3.0,Y,Y,90000.0,1035832.5,30415.5,904500.0,0.338,0.029,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100969,0,Cash loans,F,23,0.58,1.0,N,Y,216000.0,485640.0,39069.0,450000.0,0.181,0.08,Commercial associate,Secondary / secondary special,Single / not married,With parents,
100971,1,Cash loans,F,30,0.64,3.0,Y,N,180000.0,948582.0,33736.5,679500.0,0.187,0.036,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants
100972,0,Cash loans,F,48,1.95,2.0,N,Y,202500.0,1264428.0,37098.0,990000.0,0.183,0.029,Working,Secondary / secondary special,Married,House / apartment,
100973,0,Cash loans,F,49,7.23,2.0,N,Y,202500.0,970380.0,28503.0,810000.0,0.141,0.029,State servant,Secondary / secondary special,Married,House / apartment,Security staff
100974,0,Cash loans,F,69,4.52,1.0,N,N,135000.0,219042.0,21793.5,193500.0,0.161,0.099,Pensioner,Higher education,Widow,House / apartment,
100975,0,Revolving loans,F,44,2.63,3.0,Y,Y,157500.0,225000.0,11250.0,225000.0,0.071,0.05,Working,Secondary / secondary special,Married,House / apartment,Accountants
100976,0,Cash loans,F,30,0.3,2.0,Y,Y,126000.0,1008117.0,29475.0,841500.0,0.234,0.029,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100977,0,Cash loans,F,57,4.52,2.0,Y,Y,90000.0,900000.0,26316.0,900000.0,0.292,0.029,Pensioner,Secondary / secondary special,Married,House / apartment,
100978,0,Cash loans,F,49,9.96,2.0,Y,N,67500.0,508495.5,21541.5,454500.0,0.319,0.042,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100979,0,Revolving loans,F,49,3.52,2.0,N,Y,157500.0,450000.0,22500.0,450000.0,0.143,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100980,0,Cash loans,F,30,1.38,2.0,N,Y,81000.0,81000.0,8851.5,81000.0,0.109,0.109,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100981,0,Cash loans,F,59,4.52,2.0,N,N,67500.0,312768.0,13774.5,270000.0,0.204,0.044,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
100985,0,Cash loans,M,48,14.53,3.0,Y,Y,225000.0,1574532.0,62572.5,1350000.0,0.278,0.04,Working,Secondary / secondary special,Married,House / apartment,Drivers
100986,0,Cash loans,M,47,10.09,2.0,Y,Y,180000.0,640080.0,29970.0,450000.0,0.166,0.047,Working,Secondary / secondary special,Married,House / apartment,Drivers
100988,0,Cash loans,M,24,2.07,1.0,Y,Y,180000.0,1350000.0,38821.5,1350000.0,0.216,0.029,Working,Higher education,Single / not married,House / apartment,High skill tech staff
100989,0,Cash loans,F,33,5.57,2.0,Y,Y,112500.0,143910.0,15628.5,135000.0,0.139,0.109,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100990,0,Cash loans,M,39,10.83,4.0,N,Y,157500.0,862560.0,25348.5,720000.0,0.161,0.029,Working,Secondary / secondary special,Married,House / apartment,Drivers
100991,0,Cash loans,M,40,11.44,3.0,N,Y,117000.0,474048.0,20214.0,360000.0,0.173,0.043,Working,Secondary / secondary special,Civil marriage,House / apartment,Security staff
100992,1,Cash loans,M,35,3.98,4.0,N,N,135000.0,203760.0,13396.5,180000.0,0.099,0.066,Working,Secondary / secondary special,Married,House / apartment,Laborers
100993,0,Cash loans,F,39,20.57,3.0,N,Y,67500.0,765000.0,22495.5,765000.0,0.333,0.029,Working,Secondary / secondary special,Married,House / apartment,Laborers
100994,0,Cash loans,F,55,4.63,1.0,N,N,112500.0,888840.0,29376.0,675000.0,0.261,0.033,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
100995,0,Cash loans,F,54,6.31,3.0,Y,N,157500.0,450000.0,32877.0,450000.0,0.209,0.073,Working,Higher education,Single / not married,House / apartment,Cooking staff
100996,1,Cash loans,F,33,2.98,3.0,N,N,94500.0,675000.0,26154.0,675000.0,0.277,0.039,State servant,Higher education,Married,House / apartment,Sales staff
100999,0,Cash loans,M,28,3.71,1.0,Y,N,450000.0,2125953.0,81108.0,1984500.0,0.18,0.038,Commercial associate,Higher education,Single / not married,With parents,High skill tech staff
101000,0,Cash loans,M,32,1.2,3.0,N,Y,157500.0,592560.0,32274.0,450000.0,0.205,0.054,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
101001,0,Cash loans,F,34,4.45,4.0,N,N,157500.0,1024740.0,49428.0,900000.0,0.314,0.048,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff
101003,0,Cash loans,M,40,2.04,2.0,Y,Y,247500.0,407745.0,42943.5,382500.0,0.174,0.105,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
101004,0,Cash loans,F,41,0.54,3.0,Y,Y,112500.0,1215000.0,84694.5,1215000.0,0.753,0.07,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
101006,0,Revolving loans,F,63,4.52,1.0,N,N,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
101007,0,Cash loans,F,41,1.87,1.0,Y,N,202500.0,728460.0,40675.5,675000.0,0.201,0.056,Working,Higher education,Separated,House / apartment,Private service staff
101009,0,Cash loans,F,39,0.48,1.0,N,Y,90000.0,239850.0,25186.5,225000.0,0.28,0.105,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff
101010,0,Cash loans,F,30,1.32,2.0,N,N,67500.0,381528.0,17784.0,315000.0,0.263,0.047,Working,Secondary / secondary special,Married,House / apartment,
101011,0,Cash loans,F,53,5.32,2.0,N,Y,112500.0,900000.0,26316.0,900000.0,0.234,0.029,Working,Secondary / secondary special,Married,House / apartment,
101012,0,Cash loans,F,47,4.58,2.0,N,N,112500.0,755190.0,38556.0,675000.0,0.343,0.051,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
101013,0,Cash loans,M,39,4.44,3.0,Y,Y,202500.0,518562.0,25078.5,463500.0,0.124,0.048,Working,Higher education,Married,House / apartment,Laborers
101014,0,Cash loans,F,39,8.4,2.0,Y,N,225000.0,1002870.0,42619.5,922500.0,0.189,0.042,Working,Secondary / secondary special,Married,House / apartment,Laborers
101015,0,Cash loans,F,50,1.44,3.0,N,Y,121500.0,755190.0,36459.0,675000.0,0.3,0.048,Working,Secondary / secondary special,Married,House / apartment,Sales staff
101016,0,Cash loans,M,61,22.94,2.0,Y,Y,315000.0,1546020.0,45202.5,1350000.0,0.144,0.029,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers
101017,0,Revolving loans,F,59,4.52,2.0,Y,Y,135000.0,135000.0,6750.0,135000.0,0.05,0.05,Pensioner,Secondary / secondary special,Married,House / apartment,
101018,0,Cash loans,M,44,23.3,2.0,Y,Y,238500.0,834048.0,27693.0,720000.0,0.116,0.033,Working,Higher education,Married,House / apartment,Managers
101019,0,Cash loans,F,59,15.29,2.0,N,Y,382500.0,720000.0,21051.0,720000.0,0.055,0.029,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
101022,0,Cash loans,F,61,4.52,1.0,N,Y,112500.0,675000.0,32602.5,675000.0,0.29,0.048,Pensioner,Secondary / secondary special,Widow,House / apartment,
101023,0,Cash loans,M,58,17.21,2.0,Y,Y,180000.0,640080.0,31261.5,450000.0,0.174,0.049,Working,Secondary / secondary special,Married,House / apartment,Laborers
101027,0,Cash loans,M,49,3.84,2.0,Y,Y,135000.0,545040.0,26640.0,450000.0,0.197,0.049,Working,Secondary / secondary special,Married,House / apartment,Laborers
101028,0,Cash loans,F,38,14.73,3.0,N,Y,112500.0,886500.0,26050.5,886500.0,0.232,0.029,Commercial associate,Higher education,Married,House / apartment,
101029,0,Revolving loans,M,57,8.47,2.0,Y,Y,315000.0,675000.0,33750.0,675000.0,0.107,0.05,Working,Higher education,Married,House / apartment,
101030,0,Cash loans,F,44,4.04,2.0,Y,Y,67500.0,900000.0,26446.5,900000.0,0.392,0.029,Working,Higher education,Married,House / apartment,Core staff
101032,0,Cash loans,F,58,5.12,2.0,N,Y,195750.0,704844.0,31176.0,630000.0,0.159,0.044,Working,Secondary / secondary special,Civil marriage,House / apartment,
101033,0,Cash loans,F,58,3.03,1.0,N,Y,99000.0,942300.0,30528.0,675000.0,0.308,0.032,Commercial associate,Secondary / secondary special,Widow,House / apartment,Sales staff
101034,0,Cash loans,F,31,0.49,3.0,Y,Y,112500.0,664299.0,52614.0,567000.0,0.468,0.079,Commercial associate,Incomplete higher,Married,House / apartment,Laborers
101035,0,Cash loans,F,59,4.52,1.0,N,N,67500.0,90000.0,6399.0,90000.0,0.095,0.071,Pensioner,Secondary / secondary special,Separated,House / apartment,
101036,0,Cash loans,M,31,0.6,1.0,N,Y,225000.0,474048.0,24201.0,360000.0,0.108,0.051,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff
101037,0,Cash loans,F,61,4.52,1.0,N,N,247500.0,747000.0,38268.0,747000.0,0.155,0.051,Pensioner,Secondary / secondary special,Widow,House / apartment,
101038,0,Cash loans,M,52,3.5,2.0,Y,Y,180000.0,675000.0,34596.0,675000.0,0.192,0.051,Working,Secondary / secondary special,Married,House / apartment,Laborers
101039,0,Cash loans,F,46,0.28,2.0,Y,Y,315000.0,1024740.0,55719.0,900000.0,0.177,0.054,Commercial associate,Higher education,Married,House / apartment,Accountants
101040,0,Cash loans,M,63,4.52,3.0,Y,Y,157500.0,635962.5,28143.0,549000.0,0.179,0.044,Pensioner,Secondary / secondary special,Married,House / apartment,
101042,1,Cash loans,F,42,8.22,3.0,N,Y,81000.0,521280.0,22959.0,450000.0,0.283,0.044,Working,Higher education,Married,House / apartment,Sales staff
101043,0,Cash loans,F,55,4.52,1.0,N,Y,94500.0,74182.5,6075.0,67500.0,0.064,0.082,Pensioner,Secondary / secondary special,Widow,House / apartment,
101044,0,Cash loans,F,41,23.31,3.0,N,Y,157500.0,1097676.0,32224.5,958500.0,0.205,0.029,Working,Secondary / secondary special,Married,House / apartment,Laborers
101045,0,Revolving loans,F,44,5.26,2.0,Y,N,67500.0,180000.0,9000.0,180000.0,0.133,0.05,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
101046,0,Revolving loans,F,43,6.09,2.0,N,Y,112500.0,337500.0,16875.0,337500.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
101047,0,Cash loans,F,37,4.03,1.0,Y,Y,94500.0,284400.0,13833.0,225000.0,0.146,0.049,Working,Higher education,Single / not married,House / apartment,Secretaries
101048,0,Cash loans,M,45,8.79,2.0,Y,N,202500.0,1029681.0,27292.5,859500.0,0.135,0.027,Working,Secondary / secondary special,Married,House / apartment,Managers
101049,0,Cash loans,M,29,1.13,2.0,Y,Y,99000.0,104256.0,12501.0,90000.0,0.126,0.12,Working,Secondary / secondary special,Married,House / apartment,Drivers
101050,0,Cash loans,F,54,1.54,2.0,N,Y,157500.0,1185282.0,34785.0,1035000.0,0.221,0.029,Working,Secondary / secondary special,Married,House / apartment,
101052,0,Revolving loans,F,22,1.72,1.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Working,Higher education,Single / not married,House / apartment,Sales staff
101053,0,Cash loans,F,31,0.64,2.0,N,N,135000.0,254700.0,16276.5,225000.0,0.121,0.064,Working,Secondary / secondary special,Married,House / apartment,Sales staff
101054,0,Cash loans,F,51,31.98,2.0,N,Y,112500.0,454500.0,17739.0,454500.0,0.158,0.039,Working,Secondary / secondary special,Married,House / apartment,
101058,0,Cash loans,F,41,14.09,4.0,N,N,90000.0,900000.0,26446.5,900000.0,0.294,0.029,Working,Secondary / secondary special,Married,With parents,
101059,0,Cash loans,M,34,11.17,2.0,Y,Y,225000.0,454500.0,46570.5,454500.0,0.207,0.102,Working,Higher education,Married,House / apartment,High skill tech staff
101060,0,Cash loans,M,38,3.19,2.0,N,N,270000.0,1546020.0,45202.5,1350000.0,0.167,0.029,Working,Higher education,Married,Municipal apartment,
101061,0,Cash loans,F,48,13.81,2.0,N,Y,162000.0,284400.0,16011.0,225000.0,0.099,0.056,Working,Secondary / secondary special,Married,House / apartment,Laborers
101062,0,Cash loans,F,42,5.14,2.0,Y,Y,135000.0,206271.0,21789.0,193500.0,0.161,0.106,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff
101063,1,Cash loans,M,38,0.45,4.0,Y,N,202500.0,755190.0,38686.5,675000.0,0.191,0.051,Working,Secondary / secondary special,Civil marriage,House / apartment,
101065,0,Cash loans,M,53,5.77,1.0,Y,N,121500.0,370629.0,14103.0,306000.0,0.116,0.038,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
101066,0,Cash loans,F,24,4.33,3.0,N,N,112500.0,405000.0,20677.5,405000.0,0.184,0.051,Working,Higher education,Married,House / apartment,Core staff
101067,0,Cash loans,F,33,2.7,2.0,Y,Y,225000.0,450000.0,47880.0,450000.0,0.213,0.106,Working,Higher education,Married,House / apartment,Sales staff
101068,0,Cash loans,F,39,3.46,4.0,Y,Y,67500.0,900000.0,35824.5,900000.0,0.531,0.04,Working,Secondary / secondary special,Married,House / apartment,Laborers
101069,0,Cash loans,M,51,4.7,2.0,Y,Y,225000.0,679500.0,45724.5,679500.0,0.203,0.067,Working,Secondary / secondary special,Married,House / apartment,Sales staff
101070,0,Cash loans,M,56,1.03,2.0,Y,Y,157500.0,1125000.0,33025.5,1125000.0,0.21,0.029,Working,Higher education,Married,House / apartment,Drivers
101071,0,Cash loans,M,42,0.5,2.0,Y,Y,135000.0,414792.0,20083.5,315000.0,0.149,0.048,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Core staff
101072,0,Cash loans,F,48,18.05,1.0,N,Y,180000.0,945000.0,31360.5,945000.0,0.174,0.033,Working,Higher education,Single / not married,House / apartment,Core staff
101073,1,Cash loans,F,39,3.83,2.0,Y,N,540000.0,485640.0,44671.5,450000.0,0.083,0.092,Working,Secondary / secondary special,Married,House / apartment,Managers
101074,0,Cash loans,M,43,15.18,1.0,Y,Y,173250.0,765261.0,39204.0,684000.0,0.226,0.051,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
101075,0,Cash loans,F,45,6.4,1.0,N,Y,121500.0,533668.5,37273.5,477000.0,0.307,0.07,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
101076,1,Cash loans,F,44,7.92,1.0,N,Y,126000.0,324216.0,25744.5,256500.0,0.204,0.079,Working,Secondary / secondary special,Widow,House / apartment,
101077,0,Cash loans,M,45,2.97,2.0,Y,Y,202500.0,720000.0,46143.0,720000.0,0.228,0.064,Commercial associate,Higher education,Married,House / apartment,Drivers
101078,0,Cash loans,F,37,3.23,3.0,N,N,90000.0,225000.0,10620.0,225000.0,0.118,0.047,Working,Secondary / secondary special,Married,House / apartment,
101080,0,Cash loans,F,24,0.72,2.0,N,N,90000.0,207396.0,16515.0,157500.0,0.184,0.08,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,Sales staff
101081,0,Cash loans,M,57,8.23,2.0,N,Y,117000.0,1061599.5,31171.5,927000.0,0.266,0.029,Working,Secondary / secondary special,Married,House / apartment,Laborers
101082,0,Cash loans,F,40,5.89,3.0,N,Y,270000.0,545040.0,26640.0,450000.0,0.099,0.049,Working,Secondary / secondary special,Married,House / apartment,Core staff
101083,0,Cash loans,F,29,3.38,2.0,N,N,117000.0,450000.0,20979.0,450000.0,0.179,0.047,State servant,Higher education,Married,House / apartment,
101084,0,Cash loans,M,30,3.68,3.0,Y,Y,157500.0,531706.5,28975.5,459000.0,0.184,0.054,Working,Secondary / secondary special,Married,House / apartment,Laborers
101085,0,Cash loans,F,36,12.22,2.0,Y,Y,182250.0,900000.0,48082.5,900000.0,0.264,0.053,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
101086,0,Cash loans,M,24,2.58,1.0,Y,N,135000.0,225000.0,23053.5,225000.0,0.171,0.102,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
101088,0,Cash loans,F,48,13.93,2.0,N,N,166500.0,225000.0,14377.5,225000.0,0.086,0.064,Working,Secondary / secondary special,Married,House / apartment,
101089,0,Cash loans,F,54,27.04,1.0,N,N,157500.0,562500.0,15786.0,562500.0,0.1,0.028,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff
101091,0,Cash loans,M,56,4.52,2.0,N,N,157500.0,1024740.0,52321.5,900000.0,0.332,0.051,Pensioner,Secondary / secondary special,Married,House / apartment,
101093,1,Cash loans,F,25,3.42,2.0,N,Y,166500.0,152820.0,17370.0,135000.0,0.104,0.114,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
101094,0,Cash loans,F,65,9.11,1.0,N,Y,112500.0,819432.0,23958.0,684000.0,0.213,0.029,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
101095,0,Cash loans,F,58,28.13,1.0,N,N,67500.0,450000.0,19822.5,450000.0,0.294,0.044,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff
101096,1,Cash loans,M,24,2.07,1.0,N,Y,112500.0,550980.0,35343.0,450000.0,0.314,0.064,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
101098,0,Cash loans,F,31,0.82,3.0,Y,N,180000.0,1096020.0,59589.0,900000.0,0.331,0.054,Working,Higher education,Civil marriage,House / apartment,Sales staff
101100,0,Cash loans,F,30,1.31,1.0,N,N,135000.0,315000.0,17086.5,315000.0,0.127,0.054,Working,Higher education,Single / not married,House / apartment,Core staff
101101,0,Revolving loans,M,53,4.17,2.0,N,Y,247500.0,270000.0,13500.0,270000.0,0.055,0.05,Working,Secondary / secondary special,Married,House / apartment,Drivers
101102,0,Cash loans,F,36,0.46,4.0,N,Y,90000.0,500211.0,28062.0,463500.0,0.312,0.056,Commercial associate,Higher education,Married,House / apartment,Accountants
101103,0,Cash loans,F,32,5.11,2.0,N,N,193500.0,715095.0,55341.0,675000.0,0.286,0.077,Commercial associate,Incomplete higher,Married,House / apartment,
101104,0,Cash loans,F,63,4.52,2.0,N,Y,124200.0,538704.0,23859.0,481500.0,0.192,0.044,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
101105,0,Cash loans,F,29,2.21,2.0,N,Y,112500.0,157500.0,9171.0,157500.0,0.082,0.058,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
101106,0,Cash loans,M,53,6.23,2.0,N,Y,157500.0,824242.5,42273.0,666000.0,0.268,0.051,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
101108,0,Cash loans,M,31,1.06,1.0,N,Y,180000.0,450000.0,22018.5,450000.0,0.122,0.049,Working,Higher education,Single / not married,House / apartment,Managers
101109,0,Cash loans,M,37,8.67,2.0,Y,N,135000.0,781920.0,37746.0,675000.0,0.28,0.048,Working,Secondary / secondary special,Married,House / apartment,Drivers
101110,0,Cash loans,F,37,10.31,4.0,Y,N,135000.0,755190.0,31995.0,675000.0,0.237,0.042,Commercial associate,Higher education,Married,House / apartment,
101111,0,Cash loans,F,28,8.95,2.0,Y,Y,225000.0,854896.5,43780.5,702000.0,0.195,0.051,Commercial associate,Secondary / secondary special,Married,With parents,Accountants
101112,0,Cash loans,F,43,5.25,2.0,N,Y,202500.0,247500.0,11596.5,247500.0,0.057,0.047,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants
101113,0,Cash loans,F,51,25.45,1.0,N,Y,400500.0,1125000.0,45949.5,1125000.0,0.115,0.041,State servant,Higher education,Separated,House / apartment,High skill tech staff
101114,0,Cash loans,F,34,3.52,1.0,Y,Y,360000.0,754740.0,20884.5,630000.0,0.058,0.028,Commercial associate,Higher education,Single / not married,House / apartment,
101115,0,Cash loans,M,28,0.86,3.0,Y,Y,202500.0,266652.0,14593.5,202500.0,0.072,0.055,Working,Secondary / secondary special,Married,House / apartment,
101116,0,Cash loans,F,39,6.76,2.0,Y,Y,135000.0,352044.0,17253.0,247500.0,0.128,0.049,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
101117,0,Cash loans,F,51,4.52,1.0,N,N,144000.0,585000.0,32796.0,585000.0,0.228,0.056,Pensioner,Secondary / secondary special,Widow,House / apartment,
101119,0,Cash loans,M,28,8.47,3.0,Y,Y,202500.0,350581.5,34150.5,333000.0,0.169,0.097,Working,Higher education,Married,House / apartment,Laborers
101120,0,Revolving loans,M,42,3.82,1.0,N,Y,225000.0,270000.0,13500.0,270000.0,0.06,0.05,Working,Secondary / secondary special,Widow,House / apartment,Laborers
101121,1,Cash loans,M,42,0.57,4.0,N,Y,180000.0,436032.0,20326.5,360000.0,0.113,0.047,Working,Secondary / secondary special,Married,House / apartment,Laborers
101122,0,Cash loans,F,33,5.64,3.0,N,N,90000.0,640458.0,27265.5,517500.0,0.303,0.043,State servant,Higher education,Civil marriage,House / apartment,Core staff
101123,0,Cash loans,F,56,4.52,2.0,Y,Y,54000.0,188685.0,8122.5,157500.0,0.15,0.043,Pensioner,Secondary / secondary special,Married,House / apartment,
101124,0,Cash loans,F,59,12.53,2.0,N,N,103500.0,848745.0,37516.5,675000.0,0.362,0.044,Working,Secondary / secondary special,Married,House / apartment,
101127,1,Cash loans,M,45,5.83,2.0,Y,N,211500.0,835380.0,45445.5,675000.0,0.215,0.054,Working,Secondary / secondary special,Married,House / apartment,Laborers
101129,0,Cash loans,F,64,4.52,1.0,Y,Y,207000.0,1006920.0,37444.5,900000.0,0.181,0.037,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
101130,0,Cash loans,F,66,4.52,2.0,Y,Y,67500.0,203760.0,10782.0,180000.0,0.16,0.053,Pensioner,Higher education,Married,House / apartment,
101131,0,Cash loans,M,38,3.81,1.0,N,Y,112500.0,350676.0,9774.0,229500.0,0.087,0.028,Working,Secondary / secondary special,Separated,Rented apartment,Laborers
