,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
398,100461,Cash loans,F,43.47397260273973,5.85,2.0,Y,Y,252000.0,288873.0,16713.0,238500.0,0.06632142857142857,0.057855874380783254,Working,Secondary / secondary special,Married,House / apartment,Core staff
399,100462,Cash loans,M,44.917808219178085,21.92,2.0,N,N,111919.5,152820.0,7911.0,135000.0,0.07068473322343291,0.05176678445229682,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers
400,100463,Cash loans,F,39.45753424657534,4.52,2.0,N,N,112500.0,263686.5,15268.5,238500.0,0.13572,0.05790398825878458,Pensioner,Secondary / secondary special,Married,House / apartment,
401,100464,Cash loans,M,26.91780821917808,2.24,1.0,N,N,112500.0,345510.0,17640.0,247500.0,0.1568,0.05105496222974733,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
402,100465,Cash loans,M,43.24109589041096,14.94,2.0,N,N,135000.0,545040.0,20677.5,450000.0,0.15316666666666667,0.037937582562747686,Working,Secondary / secondary special,Married,House / apartment,Laborers
403,100467,Cash loans,F,49.136986301369866,1.3,1.0,N,N,81000.0,225000.0,13284.0,225000.0,0.164,0.05904,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
404,100468,Cash loans,F,50.1013698630137,4.52,2.0,Y,N,112500.0,900000.0,23872.5,900000.0,0.2122,0.026525,Pensioner,Secondary / secondary special,Married,House / apartment,
405,100469,Revolving loans,M,28.726027397260275,1.82,2.0,Y,Y,450000.0,1350000.0,67500.0,1350000.0,0.15,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
406,100470,Cash loans,F,42.74246575342466,10.63,2.0,Y,Y,225000.0,1345500.0,39469.5,1345500.0,0.17542,0.029334448160535116,Commercial associate,Higher education,Married,House / apartment,
407,100471,Cash loans,F,41.50684931506849,1.07,3.0,Y,Y,112500.0,697500.0,35743.5,697500.0,0.31772,0.05124516129032258,Working,Secondary / secondary special,Married,House / apartment,Laborers
408,100472,Cash loans,M,38.14520547945205,1.42,3.0,Y,Y,135000.0,545040.0,26509.5,450000.0,0.19636666666666666,0.04863771466314399,Working,Secondary / secondary special,Married,House / apartment,Laborers
409,100473,Cash loans,M,44.50684931506849,5.52,2.0,Y,Y,405000.0,1483231.5,51687.0,1354500.0,0.12762222222222222,0.03484756088311231,Commercial associate,Higher education,Married,House / apartment,Managers
410,100474,Revolving loans,M,63.136986301369866,7.27,2.0,Y,N,450000.0,900000.0,45000.0,900000.0,0.1,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
411,100475,Revolving loans,F,55.24657534246575,0.99,1.0,Y,Y,405000.0,495000.0,24750.0,495000.0,0.06111111111111111,0.05,Commercial associate,Higher education,Separated,House / apartment,Accountants
412,100476,Cash loans,M,50.6,0.83,3.0,Y,Y,225000.0,509922.0,31324.5,472500.0,0.13922,0.06142998340922729,Working,Secondary / secondary special,Married,House / apartment,Laborers
413,100477,Cash loans,M,37.57534246575342,0.41,3.0,Y,Y,112500.0,284400.0,22599.0,225000.0,0.20088,0.0794620253164557,Working,Secondary / secondary special,Married,House / apartment,Drivers
414,100478,Cash loans,F,32.6986301369863,14.65,3.0,N,Y,90000.0,393543.0,20223.0,328500.0,0.2247,0.051387014887826744,Working,Secondary / secondary special,Married,With parents,Laborers
415,100479,Revolving loans,M,26.016438356164382,0.52,1.0,Y,Y,90000.0,180000.0,9000.0,180000.0,0.1,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
416,100480,Cash loans,M,27.523287671232875,3.96,1.0,N,N,450000.0,473760.0,50269.5,450000.0,0.11171,0.10610752279635258,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,IT staff
417,100481,Revolving loans,M,48.21643835616438,26.14,2.0,Y,Y,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
418,100482,Cash loans,F,50.9013698630137,2.44,2.0,Y,Y,112500.0,445500.0,16924.5,445500.0,0.15044,0.03798989898989899,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,Medicine staff
419,100485,Revolving loans,M,31.10410958904109,1.78,3.0,Y,N,270000.0,810000.0,40500.0,810000.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Security staff
420,100486,Cash loans,F,65.18904109589042,4.52,1.0,N,Y,58500.0,172021.5,12991.5,148500.0,0.2220769230769231,0.07552253642713265,Pensioner,Secondary / secondary special,Widow,House / apartment,
421,100487,Cash loans,M,45.13972602739726,4.52,2.0,Y,N,121500.0,630747.0,22783.5,544500.0,0.18751851851851853,0.036121455987900064,Pensioner,Secondary / secondary special,Married,House / apartment,
422,100488,Cash loans,F,41.917808219178085,1.19,2.0,Y,N,270000.0,364896.0,24075.0,315000.0,0.08916666666666667,0.06597770323599053,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
423,100489,Cash loans,M,54.33698630136986,10.83,2.0,N,Y,90000.0,238500.0,25816.5,238500.0,0.28685,0.10824528301886792,Working,Secondary / secondary special,Married,House / apartment,Laborers
424,100490,Cash loans,M,26.53150684931507,6.45,1.0,N,N,135000.0,755190.0,38686.5,675000.0,0.2865666666666667,0.05122750566082707,Working,Secondary / secondary special,Separated,House / apartment,Security staff
425,100491,Cash loans,M,32.92602739726028,1.76,2.0,Y,N,193500.0,314100.0,17167.5,225000.0,0.08872093023255814,0.05465616045845272,Working,Secondary / secondary special,Married,With parents,Drivers
426,100492,Cash loans,F,34.69041095890411,2.44,4.0,N,Y,450000.0,716161.5,57550.5,634500.0,0.12789,0.08035966747723802,State servant,Higher education,Separated,House / apartment,Core staff
427,100493,Cash loans,F,51.0986301369863,7.1,2.0,Y,Y,270000.0,1288350.0,41692.5,1125000.0,0.15441666666666667,0.03236115962277331,Working,Higher education,Married,House / apartment,
428,100495,Cash loans,F,36.96986301369863,6.3,3.0,Y,N,112500.0,832500.0,29623.5,832500.0,0.26332,0.03558378378378378,Working,Secondary / secondary special,Married,House / apartment,
429,100496,Cash loans,F,51.032876712328765,6.0,2.0,N,Y,450000.0,1125000.0,33025.5,1125000.0,0.07339,0.029356,Working,Secondary / secondary special,Married,House / apartment,Sales staff
430,100497,Revolving loans,M,24.53698630136986,1.1,1.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.06666666666666667,0.05,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers
431,100498,Cash loans,M,45.11780821917808,4.23,2.0,N,Y,112500.0,485190.0,24903.0,405000.0,0.22136,0.05132628454832128,Working,Secondary / secondary special,Married,House / apartment,
432,100499,Cash loans,F,36.24383561643835,3.32,2.0,Y,Y,225000.0,678996.0,36963.0,540000.0,0.16428,0.05443772864641323,Working,Secondary / secondary special,Civil marriage,House / apartment,
433,100500,Cash loans,F,50.74520547945205,11.84,1.0,N,N,202500.0,840951.0,35631.0,679500.0,0.17595555555555556,0.04236988837637389,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
434,100501,Cash loans,M,37.85205479452055,5.12,2.0,N,N,247500.0,1125000.0,29808.0,1125000.0,0.12043636363636363,0.026496,Working,Higher education,Single / not married,House / apartment,Laborers
435,100502,Cash loans,F,44.16712328767123,8.65,2.0,Y,Y,202500.0,485640.0,41674.5,450000.0,0.2058,0.08581356560415122,Commercial associate,Higher education,Married,Municipal apartment,Core staff
436,100503,Cash loans,F,61.70958904109589,4.52,2.0,N,Y,189000.0,876019.5,34870.5,783000.0,0.1845,0.039805620765291184,Pensioner,Secondary / secondary special,Married,House / apartment,
437,100504,Cash loans,F,50.057534246575344,0.56,1.0,N,Y,157500.0,187704.0,12672.0,148500.0,0.08045714285714285,0.06751054852320675,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff
438,100505,Cash loans,M,47.18356164383562,10.2,5.0,Y,Y,225000.0,675000.0,24799.5,675000.0,0.11022,0.03674,Working,Secondary / secondary special,Married,House / apartment,Security staff
439,100506,Cash loans,M,40.1945205479452,5.42,2.0,Y,Y,112500.0,345645.0,16240.5,243000.0,0.14436,0.04698606952219763,Working,Secondary / secondary special,Married,House / apartment,
440,100507,Cash loans,M,21.22465753424657,0.38,3.0,N,N,202500.0,450000.0,42075.0,450000.0,0.20777777777777778,0.0935,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Sales staff
441,100508,Cash loans,F,50.04931506849315,7.04,2.0,Y,Y,450000.0,1971072.0,62019.0,1800000.0,0.13782,0.031464604032729396,Commercial associate,Higher education,Married,House / apartment,Managers
442,100509,Cash loans,F,60.23835616438356,4.52,1.0,N,Y,90000.0,339241.5,12312.0,238500.0,0.1368,0.03629272951569899,Pensioner,Secondary / secondary special,Separated,House / apartment,
443,100511,Cash loans,F,31.55890410958904,4.28,2.0,N,N,85500.0,454500.0,19255.5,454500.0,0.22521052631578947,0.04236633663366337,Working,Secondary / secondary special,Married,House / apartment,Sales staff
444,100513,Cash loans,F,50.25753424657534,20.18,2.0,N,Y,180000.0,848745.0,36090.0,675000.0,0.2005,0.04252160542919251,Commercial associate,Secondary / secondary special,Married,House / apartment,
445,100514,Cash loans,M,41.608219178082194,4.52,2.0,N,Y,270000.0,265306.5,28701.0,252000.0,0.1063,0.10818053835846464,Pensioner,Higher education,Married,House / apartment,
446,100515,Cash loans,F,48.40547945205479,2.47,2.0,N,Y,157500.0,1032093.0,43857.0,922500.0,0.27845714285714285,0.04249326368844668,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
447,100516,Cash loans,F,56.96438356164384,4.52,1.0,N,N,157500.0,117000.0,11700.0,117000.0,0.07428571428571429,0.1,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
448,100518,Revolving loans,F,62.13972602739726,4.52,1.0,N,Y,117000.0,202500.0,10125.0,202500.0,0.08653846153846154,0.05,Pensioner,Secondary / secondary special,Widow,House / apartment,
449,100519,Cash loans,F,52.13972602739726,4.52,1.0,N,N,112500.0,625536.0,27684.0,540000.0,0.24608,0.04425644567219153,Pensioner,Secondary / secondary special,Widow,Municipal apartment,
450,100520,Revolving loans,F,55.18630136986302,7.05,1.0,N,Y,135000.0,270000.0,13500.0,270000.0,0.1,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
451,100521,Revolving loans,F,56.227397260273975,4.52,2.0,N,N,157500.0,225000.0,11250.0,225000.0,0.07142857142857142,0.05,Pensioner,Secondary / secondary special,Married,House / apartment,
452,100522,Cash loans,F,29.95342465753425,6.33,3.0,Y,Y,180000.0,343683.0,20898.0,261000.0,0.1161,0.060806033466886636,Working,Secondary / secondary special,Married,House / apartment,
453,100523,Cash loans,M,50.07671232876712,4.95,2.0,Y,Y,225000.0,1096020.0,52857.0,900000.0,0.23492,0.04822630973887338,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
454,100524,Cash loans,M,29.96164383561644,8.73,2.0,N,Y,112500.0,284400.0,20740.5,225000.0,0.18436,0.07292721518987341,Working,Secondary / secondary special,Married,House / apartment,
455,100525,Cash loans,M,41.61917808219178,0.32,2.0,N,Y,157500.0,215640.0,11421.0,180000.0,0.07251428571428571,0.052963272120200335,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
456,100526,Cash loans,M,36.23835616438356,1.83,3.0,Y,N,144000.0,90000.0,8253.0,90000.0,0.0573125,0.0917,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
457,100527,Revolving loans,F,25.734246575342464,2.72,2.0,N,N,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants
458,100528,Cash loans,F,40.02191780821918,12.67,3.0,N,Y,90000.0,675000.0,19867.5,675000.0,0.22075,0.029433333333333332,Working,Secondary / secondary special,Married,House / apartment,
459,100529,Cash loans,F,24.265753424657536,0.95,1.0,N,Y,135000.0,269550.0,17820.0,225000.0,0.132,0.066110183639399,Working,Higher education,Single / not married,With parents,Core staff
460,100530,Cash loans,F,49.41095890410959,10.42,2.0,Y,Y,135000.0,770292.0,34807.5,688500.0,0.25783333333333336,0.04518740944992289,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
461,100531,Cash loans,F,33.83287671232877,1.61,4.0,Y,Y,112500.0,904500.0,25002.0,904500.0,0.22224,0.02764179104477612,Working,Higher education,Married,Rented apartment,Core staff
462,100532,Cash loans,M,50.512328767123286,0.32,2.0,Y,Y,99000.0,277969.5,13086.0,229500.0,0.13218181818181818,0.04707710738048599,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
463,100533,Revolving loans,M,42.09041095890411,14.68,2.0,N,Y,121500.0,382500.0,19125.0,382500.0,0.1574074074074074,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
464,100534,Cash loans,F,38.31780821917808,11.95,2.0,N,N,157500.0,256500.0,14449.5,256500.0,0.09174285714285714,0.05633333333333333,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
465,100535,Cash loans,M,56.131506849315066,3.7,2.0,Y,N,90000.0,225000.0,11619.0,225000.0,0.1291,0.05164,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
466,100536,Cash loans,F,39.33424657534247,4.61,4.0,Y,Y,99000.0,787131.0,42066.0,679500.0,0.4249090909090909,0.053442184337804,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
467,100537,Cash loans,F,31.28219178082192,9.18,3.0,N,Y,180000.0,1044724.5,37656.0,936000.0,0.2092,0.03604395225726974,Working,Higher education,Married,House / apartment,Accountants
468,100538,Cash loans,M,44.0,8.3,3.0,Y,N,157500.0,450000.0,24412.5,450000.0,0.155,0.05425,Working,Secondary / secondary special,Married,House / apartment,Security staff
469,100539,Cash loans,M,40.21369863013699,9.19,1.0,N,Y,184500.0,225000.0,22252.5,225000.0,0.12060975609756097,0.0989,State servant,Secondary / secondary special,Single / not married,House / apartment,Core staff
470,100540,Cash loans,F,25.44931506849315,2.75,2.0,N,Y,157500.0,338832.0,26901.0,292500.0,0.1708,0.07939332766680833,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
471,100541,Cash loans,F,29.084931506849315,2.92,3.0,Y,N,180000.0,900000.0,43299.0,900000.0,0.24055,0.04811,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
472,100542,Cash loans,F,44.8986301369863,24.45,2.0,N,Y,112500.0,156339.0,11245.5,130500.0,0.09996,0.07193022854182257,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
473,100543,Cash loans,F,55.26849315068493,4.52,1.0,N,Y,157500.0,225000.0,26703.0,225000.0,0.16954285714285713,0.11868,Pensioner,Secondary / secondary special,Separated,House / apartment,
474,100544,Cash loans,F,37.21369863013699,0.32,1.0,N,Y,96750.0,252000.0,13176.0,252000.0,0.1361860465116279,0.05228571428571428,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
475,100545,Cash loans,F,52.21369863013699,27.64,2.0,N,Y,144000.0,1012500.0,29736.0,1012500.0,0.2065,0.02936888888888889,Working,Secondary / secondary special,Married,House / apartment,
476,100546,Cash loans,M,64.4904109589041,4.52,2.0,N,Y,67500.0,508495.5,21672.0,454500.0,0.32106666666666667,0.04261984619332915,Pensioner,Secondary / secondary special,Married,House / apartment,
477,100547,Cash loans,M,27.4986301369863,0.41,2.0,Y,N,211500.0,450000.0,21888.0,450000.0,0.10348936170212766,0.04864,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
478,100549,Cash loans,F,45.31506849315068,10.53,1.0,N,Y,225000.0,545040.0,28350.0,450000.0,0.126,0.05201453104359313,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Private service staff
479,100550,Cash loans,F,37.72054794520548,7.46,2.0,Y,Y,247500.0,669591.0,24178.5,508500.0,0.09769090909090909,0.03610935630855253,Commercial associate,Higher education,Married,House / apartment,Laborers
480,100554,Cash loans,F,32.821917808219176,1.33,2.0,Y,Y,225000.0,1125000.0,31068.0,1125000.0,0.13808,0.027616,Commercial associate,Higher education,Married,Office apartment,Managers
481,100555,Cash loans,F,33.679452054794524,0.83,1.0,N,N,112500.0,337500.0,17230.5,337500.0,0.15316,0.05105333333333333,Working,Secondary / secondary special,Single / not married,Rented apartment,Sales staff
482,100556,Cash loans,F,62.28767123287671,4.52,1.0,N,Y,58500.0,50940.0,4959.0,45000.0,0.08476923076923076,0.09734982332155477,Pensioner,Secondary / secondary special,Widow,House / apartment,
483,100557,Cash loans,F,29.65753424657534,4.94,2.0,Y,Y,225000.0,1320975.0,43785.0,1183500.0,0.1946,0.03314597172543008,Commercial associate,Incomplete higher,Married,House / apartment,Sales staff
484,100558,Revolving loans,M,53.42191780821918,3.56,2.0,N,Y,157500.0,270000.0,13500.0,270000.0,0.08571428571428572,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
